PaymentID,LoanID,CustomerID,PaymentDate,AmountPaid,PrincipalComponent,InterestComponent,LateFee,PaymentStatus,PaymentMethod,ReceiptNumber,Currency,DaysPastDue,Channel,Notes
PM00009426,L0005543,C006987,2024-04-16,378.9,224.97,153.93,0.0,Pending,WALLET,R358799,INR,60.0,Partner,Manual payment
PM00009427,L0003757,C000711,2024-01-26,100575.55254717347,113.42,242.65,20.0,SUCCESS,UPI,R224954,INR,0.0,MobileApp,Auto-debit
PM00009428,L0008773,C000872,03-16-2024,175.78,139.55,36.23,20.0,Reversed,CARD,R199061,EUR,10.0,Branch,Auto-debit
PM00009429,L0005767,C000756,03-21-2024,200.88,77.17,123.71,0.0,Failed,CARD,R472510,USD,0.0,Agent,On-time
PM00009430,L0005679,C006437,04/03/2025,250.17,182.86,67.31,0.0,Success,WALLET,R793261,INR,10.0,MobileApp,Auto-debit
PM00009431,L0003388,C001568,2024/01/17 06:19:27,2.55,0.77,1.78,0.0,Reversed,CARD,R248061,INR,0.0,Branch,Partial payment
PM00009432,L0001023,C006790,2024-05-23,414.69,219.4,195.29,0.0,SUCCESS,CASH,R444290,USD,30.0,BRANCH,Auto-debit
PM00009433,L0002313,C007777,"Sep 22, 2025",124.26,42.79,81.47,10.0,Pending,CASH,R582113,INR,30.0,Online,Auto-debit
PM00009434,L0002370,C004375,04-08-2024,186.02,84.7,101.32,0.0,SUCCESS,NETBANKING,R906650,USD,10.0,Online,Manual payment
PM00009435,L0000685,C007326,"Aug 15, 2024",212.0,132.09,79.91,0.0,Success,CARD,,EUR,0.0,Online,On-time
PM00009436,L0002411,C001522,18-Aug-2025 14:04,312.58,120.02,192.56,0.0,Failed,UPI,R831582,USD,0.0,Agent,Waiver applied
PM00009437,L0006358,C007874,08-30-2024,67.82,43.82,24.0,50.0,Pending,CARD,R250485,EUR,0.0,Branch,Auto-debit
PM00009438,L0006908,C006524,2024-08-15,252.81,128.98,123.83,10.0,Failed,NETBANKING,R366362,USD,0.0,BRANCH,Manual payment
PM00009439,L0002531,C005723,03/08/2025,106.49,83.12,23.37,20.0,failed,WALLET,R385435,USD,0.0,MobileApp,Partial payment
PM00009440,L0009606,C004892,2024/07/19 20:59:30,216.29,121.38,94.91,0.0,Reversed,CASH,R447193,INR,0.0,BRANCH,On-time
PM00009441,L0008309,C002959,2024-08-07,268.61,187.49,81.12,0.0,Pending,CASH,,INR,811.7394097156706,BRANCH,Auto-debit
PM00009442,L0006434,C001004,16/09/2025,237.12,99.3,137.82,0.0,SUCCESS,UPI,R785361,INR,5.0,BRANCH,Auto-debit
PM00009443,L0006516,C003253,"May 11, 2025",460.1,343.98,116.12,0.0,failed,WALLET,R181040,EUR,0.0,Online,Auto-debit
PM00009444,L0006134,C002564,10-20-2025,186.67,66.26,120.41,20.0,failed,CARD,R857931,USD,0.0,Agent,On-time
PM00009445,L0004778,C007400,2024/11/13 12:02:41,440.89,233.86,207.03,10.0,SUCCESS,,R994836,EUR,30.0,Branch,On-time
PM00009446,L0007964,C002099,2025/11/02 00:49:07,496.59,342.42,154.17,0.0,Reversed,CARD,R615686,USD,60.0,MobileApp,Partial payment
PM00009447,L0001620,C007718,2025/07/27 04:25:54,170.22,93.36,76.86,0.0,Failed,WALLET,R947660,USD,10.0,Agent,Auto-debit
PM00009448,L0003941,C003318,"Oct 22, 2024",329.8,237.91,91.89,0.0,failed,NETBANKING,R641813,EUR,5.0,BRANCH,Waiver applied
PM00009449,L0007226,C000812,2025/08/28 05:42:51,231.92,91.67,140.25,50.0,Pending,NETBANKING,R134838,INR,60.0,Partner,Waiver applied
PM00009450,L0009947,C006109,25-Jul-2025 20:06,0.0,0.0,0.0,10.0,Success,WALLET,,INR,0.0,Branch,Partial payment
PM00009451,L0006868,C000761,2024/04/01 13:41:20,295.67,235.49,60.18,0.0,SUCCESS,WALLET,R862229,INR,10.0,MobileApp,On-time
PM00009452,L0006877,C005239,29-Jun-2024 08:11,231.35,102.94,128.41,10.0,failed,UPI,R457089,EUR,0.0,MobileApp,Auto-debit
PM00009453,L0004875,C005611,08/12/2023,382.03,179.72,202.31,50.0,Pending,WALLET,R242141,EUR,0.0,Agent,Partial payment
PM00009454,L0003595,C003696,08/02/2025,172.08,135.51,36.57,0.0,failed,CASH,R869619,EUR,60.0,BRANCH,Partial payment
PM00009455,L0007558,C005989,28-Dec-2024 01:21,374.98,180.66,194.32,0.0,failed,NETBANKING,R717525,USD,0.0,MobileApp,On-time
PM00009456,L0009878,C002649,2024-11-18,254.75,145.24,109.51,50.0,Pending,UPI,R772560,USD,5.0,Online,Manual payment
PM00009457,L0004382,C005300,2024/08/23 10:43:04,118.71,44.89,73.82,10.0,Pending,CARD,R742403,INR,30.0,Online,On-time
PM00009458,L0008333,C000891,"Nov 03, 2024",233.37,156.25,77.12,20.0,failed,UPI,R190330,USD,0.0,BRANCH,On-time
PM00009459,L0004942,C007710,2024/02/22 16:04:42,337.99,140.91,197.08,0.0,Reversed,CARD,R436401,EUR,1914.350847142326,Agent,Manual payment
PM00009460,L0002277,C004095,05-10-2025,177.17,115.61,61.56,50.0,Failed,NETBANKING,R579648,INR,10.0,MobileApp,Partial payment
PM00009461,L0002584,C003208,2024/02/08 14:15:41,-50127.56019828641,207.35,186.27,0.0,Pending,NETBANKING,R751530,INR,0.0,Branch,Manual payment
PM00009462,L0004932,C005142,2024-08-11,45.57,22.23,23.34,50.0,Success,CASH,R599652,USD,30.0,Partner,Manual payment
PM00009463,L0006657,C004881,2025-07-31,224.01,154.49,69.52,0.0,Pending,WALLET,R407025,INR,10.0,Partner,Waiver applied
PM00009464,L0003798,C001614,21-May-2024 15:21,252.02,128.86,123.16,10.0,Failed,CARD,R895802,EUR,10.0,Partner,On-time
PM00009465,L0004930,C006418,01-Jun-2024 11:23,196.01,100.37,95.64,0.0,Reversed,UPI,R780481,USD,5.0,Online,Partial payment
PM00009466,L0001901,C001049,"Nov 13, 2023",338.31,223.56,114.75,20.0,failed,NETBANKING,R505828,USD,30.0,Branch,On-time
PM00009467,L0009124,C000939,13-Aug-2025 15:46,153.85,111.49,42.36,10.0,Pending,WALLET,R401384,INR,30.0,MobileApp,Partial payment
PM00009468,L0008644,C007862,09-Mar-2024 23:57,293.52,211.5,82.02,0.0,failed,CASH,R880980,INR,5.0,Partner,Manual payment
PM00009469,L0008935,C006842,2025/05/19 04:07:12,293.25,178.71,114.54,0.0,failed,CARD,R208508,USD,0.0,MobileApp,On-time
PM00009470,L0005219,C002688,"Mar 07, 2024",342.83,159.35,183.48,0.0,Success,WALLET,R147823,INR,5.0,BRANCH,Manual payment
PM00009471,L0000786,C004058,2024/08/06 00:31:16,207.65,163.25,44.4,0.0,Success,CARD,R785271,USD,10.0,Agent,Partial payment
PM00009472,L0003949,C003802,"Jan 26, 2024",328.92,110.92,218.0,10.0,Reversed,CARD,R608329,EUR,10.0,BRANCH,Waiver applied
PM00009473,L0007448,C002680,20-Mar-2024 06:50,92.99,48.28,44.71,0.0,Failed,UPI,R138280,USD,0.0,Online,On-time
PM00009474,L0002789,C000266,2025-02-27,546.97,412.58,134.39,0.0,Reversed,CASH,R255960,EUR,30.0,Agent,Waiver applied
PM00009475,L0005717,C000524,"Sep 28, 2024",296.15,145.05,151.1,20.0,Failed,CASH,R553834,EUR,0.0,BRANCH,Waiver applied
PM00009476,L0004847,C005523,"Mar 05, 2025",614.57,457.37,157.2,50.0,Failed,WALLET,R432364,USD,10.0,MobileApp,On-time
PM00009477,L0005554,C000730,"Jan 09, 2025",132.56,81.23,51.33,0.0,Failed,CASH,R536443,USD,5.0,Partner,Waiver applied
PM00009478,L0009405,C001113,11-06-2023,152.91,50.38,102.53,20.0,Pending,NETBANKING,R389010,EUR,0.0,Partner,Waiver applied
PM00009479,L0004140,C000808,"Dec 01, 2024",227.39,101.86,125.53,0.0,Success,CASH,R403532,EUR,0.0,Branch,On-time
PM00009480,L0000840,C006448,21/03/2024,358.18,120.34,237.84,10.0,failed,WALLET,R890084,INR,60.0,BRANCH,Waiver applied
PM00009481,L0001634,C006637,28-Apr-2024 02:58,284.8,139.04,145.76,20.0,SUCCESS,WALLET,,INR,0.0,MobileApp,Waiver applied
PM00009482,L0006007,C004101,2024-09-24,0.0,0.0,0.0,0.0,Pending,CASH,R317459,EUR,0.0,BRANCH,Auto-debit
PM00009483,L0004685,C002447,10/03/2024,155.02,56.66,98.36,0.0,SUCCESS,CASH,R723258,USD,0.0,Branch,Auto-debit
PM00009484,L0007786,C007101,"Apr 15, 2025",242.05,160.85,81.2,0.0,Reversed,WALLET,R218761,INR,0.0,BRANCH,Waiver applied
PM00009485,L0006811,C003463,2025/05/04 10:53:39,242.81,95.3,147.51,20.0,Reversed,NETBANKING,R780095,USD,10.0,Agent,Auto-debit
PM00009486,L0009912,C002495,"Dec 24, 2023",105.89,77.84,28.05,20.0,failed,NETBANKING,R587793,EUR,0.0,Partner,Waiver applied
PM00009487,L0006050,C000563,03-Jun-2025 16:54,372.99,222.32,150.67,0.0,SUCCESS,CASH,R207817,USD,30.0,Agent,Partial payment
PM00009488,L0001568,C002106,"Jun 17, 2024",485.74,178.75,306.99,10.0,SUCCESS,UPI,R272527,USD,0.0,Branch,Auto-debit
PM00009489,L0000334,C006555,"May 18, 2025",324.23,158.4,165.83,10.0,SUCCESS,NETBANKING,R372376,INR,5.0,Branch,Manual payment
PM00009490,L0008933,C000412,2024-07-03,246.03,159.94,86.09,10.0,Reversed,CARD,R270978,USD,5.0,BRANCH,Partial payment
PM00009491,L0001934,C001263,"Apr 29, 2025",19.15,14.37,4.78,0.0,Failed,WALLET,R923079,EUR,10.0,Online,Auto-debit
PM00009492,L0009391,C005912,2025/07/27 13:14:30,77.8,23.8,54.0,0.0,failed,CARD,R295121,INR,5.0,MobileApp,On-time
PM00009493,L0005633,C003899,"Dec 02, 2024",403.85,210.94,192.91,0.0,Failed,UPI,R787389,USD,0.0,Branch,Waiver applied
PM00009494,L0002384,C004820,"Dec 04, 2024",253.44,97.74,155.7,50.0,failed,UPI,R493169,EUR,0.0,BRANCH,Waiver applied
PM00009495,L0005121,C006219,"Dec 14, 2023",188.65,67.81,120.84,0.0,failed,CASH,R919543,EUR,5.0,Partner,Auto-debit
PM00009496,L0001192,C002380,2024/02/03 11:49:47,22.19,8.85,13.34,0.0,Pending,WALLET,R776171,EUR,0.0,MobileApp,Waiver applied
PM00009497,L0000821,C005473,08-14-2024,,72.66,83.6,20.0,SUCCESS,UPI,R939364,EUR,30.0,Online,Partial payment
PM00009498,L0004698,C001318,29-Sep-2025 00:25,338.19,158.85,179.34,20.0,Pending,UPI,R681760,EUR,10.0,Online,Auto-debit
PM00009499,L0000046,C002128,2023-11-18,423.9,323.39,100.51,0.0,Reversed,UPI,,USD,60.0,Partner,Manual payment
PM00009500,L0001111,C004589,2024/12/10 09:49:24,316.41,186.2,130.21,3528.5979110552944,Failed,WALLET,R920862,EUR,0.0,BRANCH,Auto-debit
PM00009501,L0006792,C006712,26/01/2025,303.47,188.39,115.08,10.0,Pending,WALLET,R479322,INR,5.0,MobileApp,Waiver applied
PM00009502,L0000391,C005204,11-Feb-2024 20:55,343.16,259.01,84.15,0.0,Success,CARD,R145301,EUR,30.0,Agent,Auto-debit
PM00009503,L0002408,C000200,2024-12-28,270.4,126.92,143.48,20.0,Reversed,UPI,R639246,INR,0.0,BRANCH,Waiver applied
PM00009504,L0005694,C002042,18-Jan-2024 11:17,436.49,319.01,117.48,50.0,failed,WALLET,R611694,INR,0.0,Online,Partial payment
PM00009505,L0004676,C005044,18/09/2024,448.4,241.69,206.71,0.0,SUCCESS,UPI,R373928,EUR,0.0,Branch,Partial payment
PM00009506,L0000410,C001288,05-11-2025,226.51,150.36,76.15,0.0,failed,CARD,R452272,EUR,0.0,Partner,Partial payment
PM00009507,L0007489,C004397,2024-10-29,200.85,129.09,71.76,50.0,Failed,WALLET,R477497,INR,5.0,Online,Waiver applied
PM00009508,L0003670,C005918,2023-12-03,261.52,157.87,103.65,50.0,failed,WALLET,R539938,INR,30.0,Online,Partial payment
PM00009509,L0007984,C002541,04-23-2024,529.64,239.91,289.73,0.0,SUCCESS,UPI,R936460,USD,60.0,BRANCH,On-time
PM00009510,L0007017,C003285,"Mar 23, 2025",472.28,269.01,203.27,10.0,failed,CARD,R439930,INR,0.0,MobileApp,Auto-debit
PM00009511,L0004724,C007182,2025/04/27 18:35:05,267.35,205.3,62.05,0.0,SUCCESS,WALLET,R817112,USD,30.0,MobileApp,On-time
PM00009512,L0009664,C006209,2025/04/18 22:46:33,255.37,141.71,113.66,0.0,Pending,CARD,R362357,USD,10.0,MobileApp,Waiver applied
PM00009513,L0002725,C003031,"Oct 17, 2025",309.74,173.83,135.91,50.0,SUCCESS,CASH,R828513,INR,5.0,MobileApp,Manual payment
PM00009514,L0006390,C007861,2023-11-14,223.31,156.46,66.85,50.0,Pending,UPI,R878354,USD,60.0,Partner,On-time
PM00009515,L0002041,C007851,01-26-2025,337.14,133.79,203.35,50.0,SUCCESS,CASH,R304807,EUR,5.0,MobileApp,Auto-debit
PM00009516,L0009624,C006500,"May 14, 2024",350.73,223.7,127.03,20.0,Success,WALLET,R182581,EUR,10.0,Online,Auto-debit
PM00009517,L0001230,C001971,2024-10-16,316.91,152.21,bad,0.0,Failed,,R932175,INR,0.0,Online,On-time
PM00009518,L0008809,C006600,04-12-2025,270.55,142.09,128.46,0.0,Reversed,WALLET,R836432,USD,30.0,Agent,On-time
PM00009519,L0008959,C000850,2024/01/21 13:00:40,252.53,129.07,123.46,20.0,failed,CARD,R757553,INR,0.0,Partner,Waiver applied
PM00009520,L0005422,C001164,08-31-2024,183.38,102.21,81.17,0.0,Pending,CARD,R548650,EUR,60.0,Agent,Waiver applied
PM00009521,L0007313,C001684,05-Sep-2024 02:52,191.91,68.01,123.9,50.0,failed,WALLET,R684808,EUR,60.0,Branch,On-time
PM00009522,L0004375,C005629,2025/05/23 13:03:49,304.42,197.39,107.03,20.0,Reversed,UPI,,INR,0.0,Branch,On-time
PM00009523,L0006605,C002705,2024-10-20,197.54,102.19,95.35,0.0,Failed,NETBANKING,R672566,INR,0.0,Branch,Auto-debit
PM00009524,L0009058,C002657,2024/03/12 09:29:52,339.43,247.6,91.83,20.0,Pending,CARD,R352741,INR,30.0,BRANCH,Manual payment
PM00009525,L0008575,C007412,2024/08/12 04:57:52,321.1,184.44,136.66,20.0,Failed,UPI,R590390,EUR,60.0,Branch,Waiver applied
PM00009526,L0008927,C000918,04/06/2025,308.29,242.39,65.9,0.0,Pending,WALLET,R401611,EUR,0.0,Partner,Partial payment
PM00009527,L0007982,C007410,"Oct 07, 2025",367.64,281.98,85.66,0.0,Success,UPI,R217816,EUR,0.0,Agent,Auto-debit
PM00009528,L0006915,C007932,"Jan 30, 2025",172.78,55.4,117.38,20.0,failed,CASH,R889769,USD,0.0,Partner,Waiver applied
PM00009529,L0004467,C001156,26-Aug-2025 13:12,355.63,110.69,244.94,0.0,SUCCESS,WALLET,R245052,USD,0.0,Partner,Waiver applied
PM00009530,L0008162,C002723,2025-07-14,311.06,170.54,140.52,0.0,failed,WALLET,R647589,USD,0.0,Agent,On-time
PM00009531,L0001395,C001902,30-Apr-2025 17:38,138.29,104.74,33.55,50.0,SUCCESS,NETBANKING,R819745,USD,0.0,Partner,Partial payment
PM00009532,L0006658,C003972,25-Dec-2024 17:03,344.78,113.56,231.22,50.0,failed,CARD,R287873,EUR,0.0,Agent,Auto-debit
PM00009533,L0003305,C005711,12-04-2023,159.66,62.23,97.43,0.0,Pending,UPI,R615718,USD,30.0,MobileApp,Manual payment
PM00009534,L0004877,C007641,"Nov 13, 2024",256.34,88.62,167.72,0.0,Success,UPI,R304930,USD,0.0,BRANCH,Auto-debit
PM00009535,L0000316,C007436,08-Dec-2023 09:52,231.46,160.68,70.78,50.0,Reversed,UPI,R822300,INR,60.0,BRANCH,Waiver applied
PM00009536,L0008727,C003681,2024/02/22 06:04:01,293.94,130.01,163.93,0.0,Success,CASH,R370869,INR,60.0,Agent,Auto-debit
PM00009537,L0005204,C005664,2024-07-20,380.11,160.92,219.19,0.0,failed,CARD,R496217,USD,10.0,Agent,Manual payment
PM00009538,L0003038,C007135,02-27-2024,364.25,204.89,159.36,0.0,Pending,NETBANKING,R106086,EUR,0.0,BRANCH,On-time
PM00009539,L0003854,C005371,2024-06-25,281.89,201.5,80.39,20.0,Failed,WALLET,R226218,EUR,0.0,Branch,On-time
PM00009540,L0009439,C004942,30-Aug-2024 12:06,186.84,67.83,119.01,20.0,Success,CARD,R976483,INR,0.0,Agent,Partial payment
PM00009541,L0007717,C001029,2024/02/06 12:59:50,174.68,52.79,121.89,20.0,SUCCESS,WALLET,R934498,INR,30.0,Online,Waiver applied
PM00009542,L0006059,C001630,10-24-2025,323.66,167.2,156.46,0.0,Failed,UPI,R237059,EUR,60.0,Branch,Waiver applied
PM00009543,L0005035,C004050,2024-07-25,298.78,176.51,122.27,0.0,Success,UPI,R399104,USD,0.0,Branch,Manual payment
PM00009544,L0003036,C003331,06/08/2025,,51.34,76.05,0.0,Failed,CARD,R246255,EUR,30.0,BRANCH,Waiver applied
PM00009545,L0000100,C003653,"Jan 22, 2025",252.71,105.54,147.17,0.0,failed,CARD,R625223,EUR,0.0,BRANCH,Partial payment
PM00009546,L0003826,C002679,"May 12, 2025",97.57,42.61,54.96,0.0,Pending,CARD,R444131,EUR,5.0,Partner,Manual payment
PM00009547,L0003271,C004567,"Jul 23, 2025",264.8,132.79,132.01,10.0,Success,WALLET,R152811,INR,0.0,Online,Auto-debit
PM00009548,L0007901,C007468,25-Oct-2024 12:54,321.79,161.33,160.46,0.0,Failed,NETBANKING,R582175,USD,0.0,BRANCH,Waiver applied
PM00009549,L0009722,C000255,2024-03-09,147.47,98.55,48.92,0.0,SUCCESS,CARD,R272870,EUR,0.0,Branch,On-time
PM00009550,L0007382,C003910,13-Aug-2025 08:44,233.6,175.58,58.02,50.0,failed,NETBANKING,R155737,USD,10.0,BRANCH,Partial payment
PM00009551,L0008268,C002710,02-29-2024,0.0,0.0,0.0,20.0,failed,NETBANKING,R318374,USD,30.0,MobileApp,Manual payment
PM00009552,L0000923,C002741,07-21-2024,265.5,208.5,57.0,0.0,failed,NETBANKING,R264962,EUR,5.0,Online,Auto-debit
PM00009553,L0002557,C003594,2025-05-17,250.13,138.37,111.76,10.0,SUCCESS,CASH,R618295,INR,0.0,MobileApp,Auto-debit
PM00009554,L0000313,C007909,06-26-2024,403.45,250.06,153.39,10.0,Success,CARD,R413166,EUR,0.0,Branch,Waiver applied
PM00009555,L0007178,C005030,2025-04-21,260.69,93.45,167.24,20.0,SUCCESS,UPI,R494193,EUR,0.0,Agent,Auto-debit
PM00009556,L0000718,C001966,"Oct 14, 2025",336.81,265.65,71.16,0.0,Success,WALLET,R335159,USD,0.0,Online,On-time
PM00009557,L0003039,C001459,"Aug 31, 2025",257.61,113.19,144.42,0.0,Failed,NETBANKING,R776404,EUR,30.0,Online,Partial payment
PM00009558,L0003481,C005615,"Oct 18, 2025",228.44,177.57,50.87,50.0,SUCCESS,NETBANKING,,USD,0.0,Partner,Partial payment
PM00009559,L0007123,C003814,2025/10/19 07:15:06,245.4,183.97,61.43,0.0,Failed,CASH,R254397,INR,0.0,Online,Partial payment
PM00009560,L0001500,C006443,"Jan 01, 2024",379.23,198.71,180.52,20.0,Pending,WALLET,R900107,INR,0.0,BRANCH,Partial payment
PM00009561,L0007729,C000649,08-15-2025,337.04,220.45,116.59,0.0,Pending,WALLET,R942401,INR,30.0,Online,On-time
PM00009562,L0008394,C000718,2025/01/10 12:33:01,492.93,324.03,168.9,0.0,Success,UPI,R510999,USD,60.0,MobileApp,On-time
PM00009563,L0000344,C002432,15/09/2024,1.33,0.93,0.4,10.0,failed,WALLET,R359945,EUR,5.0,Online,On-time
PM00009564,L0003278,C000878,09-18-2025,385.6,161.72,223.88,0.0,Success,WALLET,R723814,USD,0.0,Online,Partial payment
PM00009565,L0003909,C006826,2024-06-23,317.38,163.77,153.61,20.0,failed,CARD,R833249,EUR,60.0,Online,On-time
PM00009566,L0004072,C006719,2023-11-29,,156.53,173.1,0.0,Reversed,CARD,R478089,USD,0.0,Agent,On-time
PM00009567,L0008731,C006811,2024-03-10,355.12,190.19,164.93,0.0,SUCCESS,CASH,R898959,EUR,60.0,Branch,Auto-debit
PM00009568,L0000666,C002604,"Feb 18, 2024",337.09,168.26,168.83,0.0,Failed,CARD,R798439,INR,0.0,Agent,Auto-debit
PM00009569,L0008356,C004550,2024-10-14,236.15,147.94,88.21,10.0,Pending,CASH,R871561,INR,0.0,Partner,Waiver applied
PM00009570,L0004591,C001500,"Mar 27, 2024",314.95,232.74,82.21,20.0,Failed,NETBANKING,R270343,INR,10.0,Agent,Waiver applied
PM00009571,L0003876,C003035,27-Apr-2025 15:57,0.0,0.0,0.0,0.0,Success,CASH,R481396,INR,0.0,Online,Auto-debit
PM00009572,L0004798,C001218,22-Sep-2025 00:42,274.27,207.13,67.14,20.0,SUCCESS,CASH,R754304,EUR,0.0,Partner,On-time
PM00009573,L0003957,C003502,2024/05/05 01:15:53,258.63,182.27,76.36,0.0,Pending,UPI,R219741,INR,10.0,Agent,On-time
PM00009574,L0008579,C004541,2025/07/05 11:40:54,54.89,25.35,29.54,0.0,failed,CASH,R105447,EUR,60.0,Partner,Waiver applied
PM00009575,L0002340,C001246,15/08/2025,48.24,27.75,20.49,20.0,Failed,UPI,R979007,EUR,5.0,Agent,Waiver applied
PM00009576,L0006033,C006213,2023-12-04,305.03,196.35,108.68,0.0,failed,NETBANKING,R413650,INR,5.0,Branch,Manual payment
PM00009577,L0007833,C001143,05-11-2024,199.51,74.04,125.47,0.0,failed,CARD,,INR,0.0,Branch,Waiver applied
PM00009578,L0002825,C007759,03-May-2025 08:18,157.51,51.05,106.46,50.0,Reversed,WALLET,R759172,USD,0.0,Branch,Manual payment
PM00009579,L0002667,C003267,28/10/2024,1.59,0.5,1.09,0.0,Failed,CARD,R978373,EUR,30.0,MobileApp,On-time
PM00009580,L0007763,C004107,19/09/2025,385.42,191.38,194.04,50.0,Success,CASH,,EUR,10.0,BRANCH,Waiver applied
PM00009581,L0007395,C002249,19-Jul-2024 09:34,415.13,294.55,120.58,0.0,failed,CARD,R269283,INR,30.0,Branch,Partial payment
PM00009582,L0009525,C000393,2024-02-03,211.48,92.97,118.51,50.0,Pending,CARD,R959617,USD,60.0,Agent,Auto-debit
PM00009583,L0001032,C003819,"Dec 28, 2023",237.26,131.13,106.13,0.0,failed,,R321638,INR,0.0,BRANCH,On-time
PM00009584,L0000078,C006461,13-Jun-2024 14:37,178.26,121.17,57.09,0.0,failed,CASH,R588106,INR,10.0,Online,On-time
PM00009585,L0006539,C002125,2025-03-10,154.21,63.97,90.24,0.0,Reversed,CASH,R142345,EUR,60.0,Partner,Auto-debit
PM00009586,L0006274,C003888,2024-08-21,63.22,45.93,17.29,50.0,Failed,NETBANKING,R354110,INR,0.0,Partner,Partial payment
PM00009587,L0006302,C003086,26-Mar-2024 04:38,286.35,93.54,192.81,0.0,Failed,UPI,R328692,INR,0.0,Online,On-time
PM00009588,L0005115,C002218,13-Mar-2024 03:13,197.43,103.8,93.63,0.0,Pending,CARD,R725785,USD,0.0,Online,Auto-debit
PM00009589,L0003545,C003952,29-Sep-2024 00:34,200.9,133.98,66.92,20.0,Success,CARD,R308794,USD,0.0,Agent,Partial payment
PM00009590,L0008973,C001188,2025/02/13 11:44:18,315.71,168.58,147.13,0.0,SUCCESS,NETBANKING,R705107,INR,60.0,MobileApp,On-time
PM00009591,L0005518,C005790,18-Jun-2025 12:30,221.49,99.02,122.47,0.0,Failed,CASH,R446808,INR,0.0,Agent,Auto-debit
PM00009592,L0005577,C000544,08-25-2024,302.89,226.48,76.41,0.0,Failed,CARD,R638970,INR,60.0,Partner,Partial payment
PM00009593,L0005685,C007880,2025/09/09 01:36:43,307.23,239.55,67.68,20.0,Reversed,CASH,R397437,EUR,0.0,Online,Partial payment
PM00009594,L0005147,C002131,"Apr 22, 2024",365.79,162.4,203.39,50.0,Success,UPI,R763514,USD,60.0,Agent,Waiver applied
PM00009595,L0001797,C002328,2025-10-29,255.85,139.31,116.54,50.0,Pending,NETBANKING,R310415,INR,30.0,Agent,On-time
PM00009596,L0009809,C007247,07-15-2024,560.75,201.1,359.65,50.0,SUCCESS,WALLET,R395097,USD,0.0,Agent,Auto-debit
PM00009597,L0002215,C004322,05-08-2025,262.84,104.22,158.62,0.0,failed,CASH,R405883,USD,0.0,Partner,Manual payment
PM00009598,L0005636,C005299,2024-03-10,173.16,86.46,86.7,20.0,Pending,UPI,R139053,EUR,10.0,MobileApp,Partial payment
PM00009599,L0001799,C001704,21/05/2024,408.93,192.08,216.85,10.0,Failed,UPI,R646688,USD,5.0,Branch,Waiver applied
PM00009600,L0003434,C005330,"Aug 03, 2025",165.75,103.08,62.67,10.0,SUCCESS,NETBANKING,R618303,INR,5.0,Partner,On-time
PM00009601,L0001234,C000472,"Sep 30, 2025",308.82,245.33,63.49,0.0,Failed,NETBANKING,R184278,INR,0.0,Branch,Manual payment
PM00009602,L0002468,C003617,03-07-2024,227.89,105.83,122.06,50.0,Failed,UPI,R333262,EUR,5.0,MobileApp,Manual payment
PM00009603,L0002365,C006003,2025/08/23 06:30:46,117.94,62.89,55.05,10.0,Success,NETBANKING,R428474,EUR,60.0,Partner,Partial payment
PM00009604,L0000303,C005776,21/06/2025,356.88,159.16,197.72,50.0,Failed,CASH,R333974,USD,0.0,BRANCH,Manual payment
PM00009605,L0001035,C004544,25-Oct-2025 02:11,413.15,294.74,118.41,20.0,SUCCESS,UPI,R970526,EUR,30.0,Partner,Manual payment
PM00009606,L0004513,C002116,09-May-2024 21:23,219.02,134.48,84.54,20.0,Reversed,NETBANKING,R831131,INR,10.0,Branch,Partial payment
PM00009607,L0001545,C001674,08/05/2024,134.39,93.44,40.95,0.0,Success,CARD,R583305,USD,0.0,Partner,Waiver applied
PM00009608,L0005657,C002016,"Sep 29, 2024",133.76,41.03,92.73,20.0,Reversed,WALLET,R166997,USD,30.0,BRANCH,On-time
PM00009609,L0000320,C005053,28-Nov-2023 14:33,58.36,21.29,37.07,0.0,Success,CASH,R278070,EUR,0.0,Online,Auto-debit
PM00009610,L0008982,C001470,09-08-2024,244.93,185.69,59.24,10.0,Pending,NETBANKING,R807459,USD,60.0,Branch,Partial payment
PM00009611,L0007257,C005733,08-31-2025,121.54,79.24,42.3,10.0,Success,WALLET,R687049,USD,30.0,Branch,On-time
PM00009612,L0000738,C005789,06-15-2024,178.95,93.6,85.35,0.0,failed,WALLET,R113648,USD,0.0,BRANCH,Auto-debit
PM00009613,L0004492,C001796,2024/12/23 13:05:20,302.33,184.94,117.39,50.0,Pending,WALLET,R945557,USD,0.0,Agent,Partial payment
PM00009614,L0007698,C005837,2024/05/19 00:22:23,324.65,128.63,196.02,20.0,SUCCESS,NETBANKING,R265480,EUR,60.0,Partner,Waiver applied
PM00009615,L0007619,C001362,22/12/2023,102.54,57.7,44.84,50.0,Pending,CARD,R108567,INR,0.0,Branch,Manual payment
PM00009616,L0009520,C007060,13/04/2024,168.29,67.38,100.91,0.0,Failed,CARD,R142388,USD,0.0,Agent,Partial payment
PM00009617,L0007962,C004553,2023-12-04,437.14,149.45,287.69,10.0,Reversed,NETBANKING,R639593,EUR,0.0,Agent,Manual payment
PM00009618,L0002615,C003010,"Dec 09, 2024",0.0,0.0,0.0,20.0,SUCCESS,UPI,R107180,INR,0.0,Agent,Waiver applied
PM00009619,L0004122,C001387,08-02-2024,208.75,116.75,92.0,0.0,SUCCESS,UPI,R495935,USD,0.0,Partner,Auto-debit
